date,district,crop_type,temperature_c,humidity_pct,rainfall_mm,evapotranspiration_mm,canal_flow_cusecs,soil_moisture_pct,sensor_fault_type,was_imputed,month,day_of_year,irrigation_recommendation_mm
2023-11-06,Khairpur,cotton,17.19,66.3,1.77,1.53,625.3,28.62,none,0,11,310,7.0
2023-11-07,Khairpur,sugarcane,20.59,70.14,1.32,1.87,648.6,25.37,none,0,11,311,10.6
2023-11-08,Khairpur,maize,19.3,61.14,2.5,2.49,650.2,33.57,none,0,11,312,3.5
2023-11-09,Khairpur,cotton,19.88,56.88,0.87,1.53,656.7,30.41,none,0,11,313,5.8
2023-11-10,Khairpur,wheat,20.86,61.48,1.14,1.45,634.4,33.01,none,0,11,314,3.2
2023-11-11,Khairpur,cotton,20.1,58.49,0.48,2.23,626.9,31.62,none,0,11,315,5.7
2023-11-12,Khairpur,maize,17.13,60.19,6.0,0.68,652.9,31.33,none,0,11,316,1.8
2023-11-13,Khairpur,wheat,20.17,59.82,0.34,2.89,641.2,33.08,none,0,11,317,5.4
2023-11-14,Khairpur,cotton,19.15,67.08,0.01,1.33,613.4,32.63,none,0,11,318,3.9
2023-11-15,Khairpur,wheat,17.77,61.11,3.54,1.42,627.7,30.16,none,0,11,319,4.8
2023-11-16,Khairpur,wheat,18.0,58.4,0.51,1.94,567.9,29.04,none,0,11,320,7.7
2023-11-17,Khairpur,sugarcane,17.59,61.54,1.12,1.17,618.2,31.62,none,0,11,321,4.1
2023-11-18,Khairpur,rice,19.01,66.77,0.28,1.5,664.9,29.11,none,0,11,322,7.1
2023-11-19,Khairpur,wheat,16.17,59.89,1.97,1.35,624.6,36.58,none,0,11,323,0.0
2023-11-20,Khairpur,wheat,18.28,61.46,4.38,1.06,598.0,33.15,none,0,11,324,1.3
2023-11-21,Khairpur,wheat,17.18,65.87,0.93,0.97,660.4,25.0,none,0,11,325,9.9
2023-11-22,Khairpur,maize,19.45,58.29,6.27,1.59,631.9,36.16,none,0,11,326,0.0
2023-11-23,Khairpur,cotton,18.87,64.09,1.93,1.63,629.4,27.85,none,0,11,327,7.8
2023-11-24,Khairpur,rice,17.42,61.67,3.26,1.79,615.9,27.01,time_skew,0,11,328,8.2
2023-11-25,Khairpur,sugarcane,19.47,62.78,4.07,1.27,606.4,32.94,none,0,11,329,1.9
2023-11-26,Khairpur,wheat,18.02,62.19,2.39,2.26,650.1,30.7,none,0,11,330,5.8
2023-11-27,Khairpur,sugarcane,14.28,61.88,0.73,1.45,619.7,27.89,none,0,11,331,8.0
2023-11-28,Khairpur,maize,18.86,57.77,1.97,1.54,610.2,31.37,none,0,11,332,4.5
2023-11-29,Khairpur,sugarcane,18.5,61.48,0.2,1.28,654.2,30.79,none,0,11,333,5.4
2023-11-30,Khairpur,sugarcane,17.72,66.45,1.04,0.43,666.8,37.95,none,0,11,334,0.0
2023-12-01,Khairpur,sugarcane,21.91,60.17,0.2,1.97,568.2,26.08,none,0,12,335,10.5
2023-12-02,Khairpur,sugarcane,19.96,61.83,0.47,1.79,571.5,25.4,none,0,12,336,10.8
2023-12-03,Khairpur,wheat,16.2,60.6,1.38,1.51,555.9,32.43,none,0,12,337,3.7
2023-12-04,Khairpur,cotton,15.41,56.08,0.5,1.44,612.7,30.19,none,0,12,338,6.0
2023-12-05,Khairpur,wheat,17.75,66.16,0.63,1.47,644.0,30.19,missing_sensor,1,12,339,6.0
2023-12-06,Khairpur,cotton,18.32,54.19,0.0,2.01,610.1,30.88,none,0,12,340,6.3
2023-12-07,Khairpur,maize,18.18,62.87,2.84,0.79,621.8,31.3,none,0,12,341,3.2
2023-12-08,Khairpur,wheat,17.95,63.61,1.46,1.35,535.0,30.78,none,0,12,342,5.0
2023-12-09,Khairpur,wheat,17.62,61.27,0.21,0.25,623.5,30.96,none,0,12,343,3.9
2023-12-10,Khairpur,wheat,16.86,61.65,1.88,1.85,566.3,33.16,none,0,12,344,3.3
2023-12-11,Khairpur,maize,15.24,54.8,0.86,1.92,562.4,33.02,none,0,12,345,3.9
2023-12-12,Khairpur,cotton,15.44,56.1,1.59,1.79,490.1,24.75,none,0,12,346,10.9
2023-12-13,Khairpur,wheat,17.36,67.65,0.94,1.39,495.6,25.76,none,0,12,347,9.8
2023-12-14,Khairpur,wheat,18.71,59.72,0.93,2.28,582.2,26.97,none,0,12,348,9.8
2023-12-15,Khairpur,wheat,16.52,62.24,2.17,1.38,547.4,25.29,none,0,12,349,9.7
2023-12-16,Khairpur,sugarcane,16.26,64.95,0.59,0.39,528.6,25.29,stuck_sensor,1,12,350,9.0
2023-12-17,Khairpur,cotton,17.22,51.19,0.37,1.95,550.2,27.28,none,0,12,351,9.3
2023-12-18,Khairpur,cotton,17.36,53.34,1.34,1.83,577.4,28.16,none,0,12,352,8.0
2023-12-19,Khairpur,cotton,17.26,61.89,3.15,1.65,517.3,25.97,none,0,12,353,9.0
2023-12-20,Khairpur,maize,18.71,49.57,1.76,2.75,513.9,21.55,none,0,12,354,15.0
2023-12-21,Khairpur,sugarcane,14.24,58.72,0.95,0.91,566.0,28.75,none,0,12,355,6.4
2023-12-22,Khairpur,rice,15.26,60.14,0.41,1.74,524.9,26.34,none,0,12,356,9.9
2023-12-23,Khairpur,wheat,18.72,53.21,0.66,1.92,517.4,26.34,missing_sensor,1,12,357,10.0
2023-12-24,Khairpur,wheat,16.62,56.24,1.95,2.33,526.5,26.63,none,0,12,358,9.8
2023-12-25,Khairpur,rice,16.11,56.85,0.53,1.69,522.1,28.32,none,0,12,359,8.0
2023-12-26,Khairpur,cotton,18.24,56.66,0.42,2.22,562.1,29.55,none,0,12,360,7.6
2023-12-27,Khairpur,maize,15.07,55.83,0.69,1.6,521.6,28.67,none,0,12,361,7.5
2023-12-28,Khairpur,wheat,15.19,54.09,1.41,1.27,542.7,29.85,none,0,12,362,5.7
2023-12-29,Khairpur,cotton,15.97,58.27,0.82,1.57,526.6,28.78,none,0,12,363,7.3
2023-12-30,Khairpur,rice,19.79,58.89,1.33,1.41,534.4,29.95,none,0,12,364,5.8
2023-12-31,Khairpur,rice,16.46,56.91,0.06,2.0,462.9,29.59,none,0,12,365,7.4
2024-01-01,Khairpur,rice,18.56,54.33,0.06,2.33,494.3,35.45,none,0,1,1,2.6
2024-01-02,Khairpur,cotton,19.88,54.07,4.69,2.05,562.9,34.21,none,0,1,2,1.5
2024-01-03,Khairpur,cotton,19.66,55.16,0.07,2.69,506.8,22.49,none,0,1,3,14.7
2022-01-01,Dadu,rice,19.06,56.26,1.25,2.95,452.2,26.3,none,0,1,1,11.2
2022-01-02,Dadu,cotton,18.76,57.13,1.59,2.23,430.9,27.75,none,0,1,2,8.8
2022-01-03,Dadu,sugarcane,19.64,58.56,1.65,1.8,428.8,29.83,none,0,1,3,6.3
2022-01-04,Dadu,maize,19.08,56.0,2.13,1.32,460.7,30.78,none,0,1,4,4.7
2022-01-05,Dadu,wheat,19.63,50.11,0.1,2.61,433.9,27.03,none,0,1,5,10.5
2022-01-06,Dadu,wheat,17.1,54.88,1.18,1.78,437.6,22.46,none,0,1,6,13.1
2022-01-07,Dadu,maize,17.89,55.83,1.51,1.94,395.8,26.4,none,0,1,7,9.7
2022-01-08,Dadu,wheat,17.52,62.46,1.51,1.98,436.4,28.65,none,0,1,8,7.7
2022-01-09,Dadu,wheat,17.77,53.64,1.19,1.55,400.7,27.73,none,0,1,9,8.1
2022-01-10,Dadu,cotton,14.44,55.84,1.77,0.73,409.1,26.42,none,0,1,10,8.0
2022-01-11,Dadu,maize,17.23,56.17,1.36,1.82,421.9,28.89,none,0,1,11,7.3
2022-01-12,Dadu,wheat,17.0,53.96,1.03,1.48,458.3,26.09,none,0,1,12,9.5
2022-01-13,Dadu,maize,15.14,65.21,1.04,0.56,400.6,27.46,none,0,1,13,7.1
2022-01-14,Dadu,maize,19.36,46.86,0.12,2.0,392.2,25.26,none,0,1,14,11.3
2022-01-15,Dadu,cotton,17.67,53.34,0.65,1.02,479.0,23.89,none,0,1,15,11.1
2022-01-16,Dadu,wheat,16.51,54.61,0.32,1.88,420.7,26.93,none,0,1,16,9.6
2022-01-17,Dadu,sugarcane,19.65,54.03,3.8,2.34,404.5,30.19,none,0,1,17,5.8
2022-01-18,Dadu,wheat,18.87,49.79,1.06,2.32,408.0,19.76,none,0,1,18,16.3
2022-01-19,Dadu,maize,19.81,47.43,6.93,2.02,400.5,26.64,none,0,1,19,7.4
2022-01-20,Dadu,cotton,19.38,56.48,4.78,2.13,414.3,25.57,none,0,1,20,9.4
2022-01-21,Dadu,cotton,15.41,54.46,0.87,0.85,443.8,28.8,none,0,1,21,6.3
2022-01-22,Dadu,sugarcane,19.84,49.49,1.14,2.33,392.0,23.66,time_skew,0,1,22,12.8
2022-01-23,Dadu,wheat,20.33,52.95,3.68,2.18,363.2,25.9,none,0,1,23,9.5
2022-01-24,Dadu,maize,17.84,53.57,1.28,1.91,415.5,22.91,none,0,1,24,12.9
2022-01-25,Dadu,wheat,19.14,56.01,1.53,1.74,385.6,26.28,none,0,1,25,9.5
2022-01-26,Dadu,wheat,21.63,50.92,1.79,2.67,374.3,23.89,none,0,1,26,12.8
2022-01-27,Dadu,wheat,21.0,47.19,0.81,2.7,296.0,20.57,none,0,1,27,16.2
2022-01-28,Dadu,sugarcane,21.4,52.79,0.05,2.47,398.5,21.85,none,0,1,28,15.0
2022-01-29,Dadu,cotton,19.31,46.56,0.22,2.49,372.5,30.99,none,0,1,29,6.8
2022-01-30,Dadu,wheat,18.94,52.85,0.72,2.41,382.9,29.32,none,0,1,30,8.0
2022-01-31,Dadu,wheat,21.13,52.42,0.53,1.96,402.0,25.59,none,0,1,31,10.8
2022-02-01,Dadu,rice,19.33,51.5,1.26,2.8,394.6,24.81,none,0,2,32,12.3
2022-02-02,Dadu,maize,19.96,52.66,0.52,1.47,373.6,29.07,none,0,2,33,7.0
2022-02-03,Dadu,cotton,22.9,52.18,0.66,4.02,370.3,29.07,missing_sensor,1,2,34,10.3
2022-02-04,Dadu,cotton,18.14,45.68,1.24,1.69,361.9,25.82,none,0,2,35,10.0
2022-02-05,Dadu,sugarcane,20.18,54.78,0.12,1.94,401.1,24.06,none,0,2,36,12.3
2022-02-06,Dadu,rice,18.45,52.0,0.5,2.37,368.4,21.41,none,0,2,37,15.1
2022-02-07,Dadu,maize,22.79,52.73,0.58,2.25,350.2,24.81,none,0,2,38,11.9
2022-02-08,Dadu,maize,21.88,52.28,0.59,2.18,380.7,24.68,none,0,2,39,11.9
2022-02-09,Dadu,wheat,20.25,46.7,0.63,2.35,336.2,25.45,none,0,2,40,11.4
2022-02-10,Dadu,wheat,19.6,49.77,0.52,2.38,345.9,24.81,none,0,2,41,12.1
2022-02-11,Dadu,rice,19.25,55.15,0.05,1.99,370.7,25.68,none,0,2,42,11.0
2022-02-12,Dadu,wheat,23.14,50.4,0.57,2.48,374.6,22.94,none,0,2,43,13.9
2022-02-13,Dadu,sugarcane,22.97,50.26,0.88,2.98,380.7,24.08,none,0,2,44,13.4
2022-02-14,Dadu,cotton,25.21,48.23,2.87,3.34,352.2,23.3,none,0,2,45,13.7
2022-02-15,Dadu,cotton,21.7,49.77,1.68,2.97,341.5,26.29,none,0,2,46,11.0
2022-02-16,Dadu,sugarcane,21.8,49.87,2.99,2.72,352.8,18.23,none,0,2,47,17.4
2022-02-17,Dadu,cotton,24.13,48.62,0.81,2.72,383.6,31.54,none,0,2,48,6.3
2022-02-18,Dadu,rice,23.84,43.92,9.12,4.4,364.0,28.12,none,0,2,49,8.3
2022-02-19,Dadu,rice,23.1,44.76,0.37,3.97,381.8,21.39,none,0,2,50,17.3
2022-02-20,Dadu,wheat,23.29,51.1,0.86,1.67,334.2,20.74,none,0,2,51,14.7
2022-02-21,Dadu,wheat,23.82,46.45,0.15,2.61,338.6,28.42,none,0,2,52,9.3
2022-02-22,Dadu,wheat,23.37,39.66,0.36,3.5,378.5,24.27,none,0,2,53,14.1
2022-02-23,Dadu,cotton,21.83,48.7,3.46,3.19,328.6,28.58,none,0,2,54,8.5
2022-02-24,Dadu,maize,24.31,45.37,1.8,2.91,347.6,22.9,none,0,2,55,13.9
2022-02-25,Dadu,rice,24.48,46.91,1.35,2.38,317.8,21.68,none,0,2,56,14.5
2022-02-26,Dadu,rice,23.8,47.08,2.82,2.98,330.5,26.94,none,0,2,57,10.0
2022-02-27,Dadu,maize,22.6,52.89,0.12,2.59,377.9,26.94,stuck_sensor,1,2,58,10.6
2022-02-28,Dadu,wheat,25.84,52.18,1.37,3.79,311.1,19.36,none,0,2,59,18.4
2022-03-01,Dadu,maize,27.22,46.41,1.73,3.77,346.8,22.67,none,0,3,60,15.3
2022-03-02,Dadu,cotton,24.98,41.72,0.95,3.7,317.4,12.13,none,0,3,61,25.0
2022-03-03,Dadu,wheat,26.34,52.31,1.34,2.85,374.4,22.13,none,0,3,62,14.8
2022-03-04,Dadu,wheat,24.64,41.82,0.65,2.35,365.2,27.11,none,0,3,63,9.9
2022-03-05,Dadu,wheat,24.64,48.63,6.62,3.69,344.6,25.7,none,0,3,64,10.5
2022-03-06,Dadu,wheat,26.23,47.1,0.1,3.57,357.1,18.78,none,0,3,65,19.2
2022-03-07,Dadu,cotton,26.71,57.59,3.82,2.54,282.2,28.77,none,0,3,66,7.4
2022-03-08,Dadu,wheat,25.33,46.19,0.04,3.66,341.3,26.25,none,0,3,67,12.6
2022-03-09,Dadu,wheat,25.99,50.77,0.02,3.16,323.4,21.81,none,0,3,68,16.0
2022-03-10,Dadu,wheat,25.35,42.15,2.11,3.45,305.4,22.99,none,0,3,69,14.5
2022-03-11,Dadu,rice,27.59,47.21,1.78,4.01,302.7,21.37,none,0,3,70,16.8
2022-03-12,Dadu,maize,28.01,43.28,1.44,3.36,319.5,25.52,none,0,3,71,12.3
2022-03-13,Dadu,sugarcane,27.27,48.26,0.03,3.87,365.2,22.21,none,0,3,72,16.5
2022-03-14,Dadu,maize,27.78,44.39,6.24,2.94,303.9,25.86,none,0,3,73,9.5
2022-03-15,Dadu,cotton,30.06,47.04,1.06,4.35,334.4,25.86,missing_sensor,1,3,74,13.5
2022-03-16,Dadu,maize,29.29,46.87,0.08,3.65,287.0,22.16,none,0,3,75,16.3
2022-03-17,Dadu,cotton,26.57,45.11,1.29,2.68,383.3,26.69,none,0,3,76,10.4
2022-03-18,Dadu,wheat,30.66,49.45,4.12,3.79,351.4,23.59,none,0,3,77,13.5
2022-03-19,Dadu,cotton,26.42,43.68,3.37,3.15,308.6,26.01,none,0,3,78,10.8
2022-03-20,Dadu,maize,27.58,43.58,1.47,3.34,318.5,25.09,none,0,3,79,12.7
2022-03-21,Dadu,cotton,31.02,47.6,0.88,4.08,375.9,25.32,none,0,3,80,13.7
2022-03-22,Dadu,wheat,30.02,47.26,1.16,3.78,366.0,31.38,none,0,3,81,7.7
2022-03-23,Dadu,maize,25.63,46.87,1.65,3.32,298.0,24.68,none,0,3,82,12.9
2022-03-24,Dadu,wheat,29.27,47.28,5.66,4.37,365.0,17.58,none,0,3,83,19.1
2022-03-25,Dadu,rice,27.54,41.2,6.18,5.05,333.2,22.32,none,0,3,84,15.5
2022-03-26,Dadu,maize,30.14,43.43,0.44,4.88,343.0,26.5,none,0,3,85,13.8
2022-03-27,Dadu,sugarcane,30.51,41.06,3.26,4.49,341.3,23.52,none,0,3,86,14.9
2022-03-28,Dadu,wheat,28.4,40.53,0.11,3.63,293.4,19.49,none,0,3,87,18.6
2022-03-29,Dadu,cotton,28.95,54.56,1.73,4.04,333.8,20.81,none,0,3,88,17.3
2022-03-30,Dadu,wheat,31.51,43.99,2.68,3.27,327.2,17.13,none,0,3,89,19.3
2022-03-31,Dadu,wheat,32.02,38.62,2.77,4.9,320.9,23.25,none,0,3,90,15.8
2022-04-01,Dadu,maize,31.87,41.54,0.21,5.06,343.5,17.27,none,0,4,91,22.5
2022-04-02,Dadu,wheat,31.47,40.18,0.83,4.59,351.2,19.74,none,0,4,92,19.4
2022-04-03,Dadu,cotton,34.53,41.73,0.17,5.64,330.6,19.21,none,0,4,93,21.5
2022-04-04,Dadu,maize,32.34,38.36,0.95,5.43,304.8,27.78,none,0,4,94,13.2
2022-04-05,Dadu,wheat,33.14,47.92,1.28,4.64,333.1,23.15,none,0,4,95,16.2
2022-04-06,Dadu,rice,32.58,47.93,1.49,4.87,373.6,16.19,none,0,4,96,22.7
2022-04-07,Dadu,rice,32.45,48.67,0.77,4.2,309.4,24.41,none,0,4,97,14.7
2022-04-08,Dadu,maize,32.04,46.21,2.5,4.54,288.4,20.21,none,0,4,98,18.2
2022-04-09,Dadu,wheat,34.57,49.18,0.05,4.51,388.5,25.14,none,0,4,99,14.7
2022-04-10,Dadu,wheat,30.31,47.7,3.06,4.62,352.6,25.14,missing_sensor,1,4,100,13.7
2022-04-11,Dadu,wheat,33.82,38.3,1.79,4.82,317.7,23.03,none,0,4,101,16.3
2022-04-12,Dadu,wheat,37.09,41.76,0.94,5.33,323.2,23.25,none,0,4,102,17.1
2022-04-13,Dadu,sugarcane,34.76,43.6,3.12,5.21,311.0,20.88,none,0,4,103,18.2
2022-04-14,Dadu,wheat,35.0,45.43,0.91,5.35,391.0,21.62,none,0,4,104,18.6
2022-04-15,Dadu,cotton,35.54,46.6,0.89,5.03,380.9,15.78,none,0,4,105,23.5
2022-04-16,Dadu,maize,34.5,35.36,0.86,4.77,327.1,20.17,none,0,4,106,19.2
2022-04-17,Dadu,cotton,36.16,42.75,0.97,4.81,332.2,24.5,none,0,4,107,15.3
2022-04-18,Dadu,sugarcane,33.8,43.53,0.47,5.48,371.1,19.36,none,0,4,108,21.0
2022-04-19,Dadu,rice,31.29,43.26,0.58,4.48,356.7,27.67,none,0,4,109,12.2
2022-04-20,Dadu,rice,34.58,48.41,4.36,4.84,329.2,23.01,none,0,4,110,15.3
2022-04-21,Dadu,sugarcane,34.31,36.43,0.62,5.64,347.7,17.43,none,0,4,111,22.9
2022-04-22,Dadu,rice,34.24,46.0,0.52,5.23,347.9,15.8,none,0,4,112,23.9
2022-04-23,Dadu,maize,35.85,42.56,2.07,4.48,303.9,22.88,none,0,4,113,15.9
2022-04-24,Dadu,sugarcane,35.86,50.04,1.53,4.93,337.2,15.87,none,0,4,114,23.0
2022-04-25,Dadu,maize,35.8,37.32,2.04,4.97,341.8,21.47,none,0,4,115,17.8
2022-04-26,Dadu,wheat,36.78,52.88,1.49,5.16,349.3,21.53,none,0,4,116,18.2
2022-04-27,Dadu,wheat,35.49,45.45,0.53,6.01,328.6,17.16,none,0,4,117,23.7
2022-04-28,Dadu,cotton,34.77,50.4,1.3,5.06,385.9,22.49,none,0,4,118,17.3
2022-04-29,Dadu,wheat,38.82,45.71,0.15,5.65,378.8,18.19,none,0,4,119,22.4
2022-04-30,Dadu,maize,34.37,49.22,3.38,4.54,345.5,21.26,none,0,4,120,16.9
2022-05-01,Dadu,wheat,34.52,46.49,2.32,4.58,396.5,25.23,none,0,5,121,13.8
2022-05-02,Dadu,wheat,38.1,40.76,1.74,5.5,367.2,22.15,none,0,5,122,18.0
2022-05-03,Dadu,maize,35.23,49.65,0.39,4.27,376.3,24.87,none,0,5,123,14.5
2022-05-04,Dadu,wheat,35.86,49.23,0.42,4.93,384.0,18.51,none,0,5,124,21.1
2022-05-05,Dadu,maize,35.59,43.07,0.1,5.24,379.4,23.24,none,0,5,125,17.4
2022-05-06,Dadu,wheat,38.0,51.67,3.84,5.65,381.2,29.17,none,0,5,126,11.1
2022-05-07,Dadu,maize,37.1,47.5,0.27,6.03,375.3,18.9,none,0,5,127,22.2
2022-05-08,Dadu,wheat,36.9,46.98,0.43,5.04,363.8,22.89,none,0,5,128,17.3
2022-05-09,Dadu,rice,38.64,46.66,0.62,5.92,357.3,20.6,none,0,5,129,20.4
2022-05-10,Dadu,cotton,36.12,44.31,1.15,5.8,352.8,21.25,none,0,5,130,19.5
2022-05-11,Dadu,rice,37.92,52.86,0.55,5.01,340.6,21.75,time_skew,0,5,131,18.2
2022-05-12,Dadu,maize,37.48,49.09,1.07,4.24,411.1,27.78,none,0,5,132,11.6
2022-05-13,Dadu,maize,39.01,41.55,0.01,5.77,394.7,25.95,none,0,5,133,15.6
2022-05-14,Dadu,wheat,41.18,39.44,0.9,6.52,408.1,20.89,none,0,5,134,20.8
2022-05-15,Dadu,cotton,37.68,37.26,0.28,5.81,416.1,18.55,none,0,5,135,22.2
2022-05-16,Dadu,wheat,36.28,42.69,2.19,5.28,407.5,24.47,none,0,5,136,15.5
2022-05-17,Dadu,rice,39.46,44.65,0.74,5.24,356.3,22.88,none,0,5,137,17.4
2022-05-18,Dadu,maize,38.36,46.17,4.0,4.6,364.7,24.4,none,0,5,138,13.9
2022-05-19,Dadu,wheat,38.49,44.63,0.31,4.91,403.4,24.73,none,0,5,139,15.5
2022-05-20,Dadu,maize,39.88,39.38,4.75,6.31,407.0,28.06,none,0,5,140,12.5
2022-05-21,Dadu,maize,38.29,49.4,1.96,4.36,395.1,25.26,none,0,5,141,13.6
2022-05-22,Dadu,cotton,37.56,40.91,4.12,6.37,390.4,21.16,none,0,5,142,19.1
2022-05-23,Dadu,cotton,39.52,38.54,0.02,6.2,420.6,25.67,none,0,5,143,16.5
2022-05-24,Dadu,wheat,39.13,44.97,2.11,5.4,435.4,23.45,none,0,5,144,16.6
2022-05-25,Dadu,cotton,41.05,44.36,2.31,5.85,384.4,17.09,none,0,5,145,22.8
2022-05-26,Dadu,rice,40.08,44.22,0.74,5.6,407.5,20.88,none,0,5,146,19.7
2022-05-27,Dadu,rice,41.33,48.58,2.5,6.07,414.2,26.58,none,0,5,147,14.5
2022-05-28,Dadu,wheat,38.0,52.7,1.05,5.38,409.2,18.32,none,0,5,148,21.6
2022-05-29,Dadu,rice,39.32,42.88,3.3,6.19,414.5,14.84,none,0,5,149,24.9
2022-05-30,Dadu,sugarcane,38.95,49.08,0.35,5.15,442.9,25.84,none,0,5,150,14.8
2022-05-31,Dadu,wheat,40.5,40.31,1.58,5.53,427.1,21.98,none,0,5,151,18.3
2022-06-01,Dadu,cotton,38.76,43.75,1.86,5.47,412.6,22.05,none,0,6,152,18.0
2022-06-02,Dadu,cotton,42.67,48.7,0.22,6.32,441.7,23.65,none,0,6,153,18.3
2022-06-03,Dadu,wheat,41.02,46.98,1.3,6.23,424.9,19.97,none,0,6,154,21.1
2022-06-04,Dadu,sugarcane,44.57,35.97,7.68,6.41,441.9,19.81,none,0,6,155,18.9
2022-06-05,Dadu,wheat,39.44,48.59,0.79,6.07,428.8,21.66,none,0,6,156,19.6
2022-06-06,Dadu,wheat,40.77,47.55,2.17,4.85,405.8,24.91,none,0,6,157,14.5
2022-06-07,Dadu,maize,39.94,42.55,0.86,6.2,428.9,24.83,none,0,6,158,16.9
2022-06-08,Dadu,wheat,41.52,45.31,0.22,6.06,426.8,23.79,none,0,6,159,17.9
2022-06-09,Dadu,sugarcane,41.19,49.11,2.8,6.08,449.2,18.92,time_skew,0,6,160,21.3
2022-06-10,Dadu,sugarcane,42.56,45.99,2.02,5.95,439.0,21.35,none,0,6,161,19.2
2022-06-11,Dadu,wheat,41.26,45.92,0.02,6.72,400.4,18.16,none,0,6,162,23.9
2022-06-12,Dadu,wheat,40.24,49.55,1.03,6.05,451.2,22.76,none,0,6,163,18.5
2022-06-13,Dadu,sugarcane,41.96,47.18,0.38,6.93,480.8,19.53,none,0,6,164,22.8
2022-06-14,Dadu,cotton,41.96,44.11,3.41,5.33,435.6,24.19,none,0,6,165,15.3
2022-06-15,Dadu,maize,41.33,51.57,0.93,5.82,466.5,23.5,none,0,6,166,17.5
2022-06-16,Dadu,maize,39.99,46.79,0.71,5.77,467.6,23.88,none,0,6,167,17.2
2022-06-17,Dadu,maize,41.42,44.94,8.09,5.17,474.4,26.32,none,0,6,168,11.3
2022-06-18,Dadu,wheat,38.91,53.25,0.68,5.52,496.1,17.81,none,0,6,169,22.4
2022-06-19,Dadu,wheat,40.51,51.37,2.1,6.0,495.1,27.22,none,0,6,170,14.0
2022-06-20,Dadu,rice,37.83,48.01,0.41,5.72,491.3,26.8,none,0,6,171,14.6
2022-06-21,Dadu,maize,43.75,49.17,2.57,6.51,457.7,20.72,none,0,6,172,20.3
2022-06-22,Dadu,wheat,40.25,46.69,0.98,5.34,490.6,22.9,none,0,6,173,17.4
2022-06-23,Dadu,cotton,39.73,52.51,0.3,5.0,444.6,19.97,none,0,6,174,19.9
2022-06-24,Dadu,wheat,38.18,50.74,2.31,4.95,473.2,30.57,time_skew,0,6,175,9.5
2022-06-25,Dadu,rice,39.42,42.33,0.39,6.19,444.8,24.21,none,0,6,176,17.6
2022-06-26,Dadu,rice,38.55,50.37,0.35,5.77,449.4,26.91,none,0,6,177,14.6
2022-06-27,Dadu,wheat,43.88,49.94,1.59,6.21,499.0,28.99,none,0,6,178,12.8
2022-06-28,Dadu,sugarcane,41.15,52.73,4.11,5.88,467.0,26.56,none,0,6,179,13.6
2022-06-29,Dadu,sugarcane,41.03,49.0,2.83,5.39,467.5,23.86,none,0,6,180,15.9
2022-06-30,Dadu,wheat,38.73,50.93,3.3,5.42,511.9,26.86,none,0,6,181,13.1
2022-07-01,Dadu,wheat,38.41,49.03,1.0,4.82,463.1,25.22,none,0,7,182,14.7
2022-07-02,Dadu,sugarcane,42.22,54.87,14.85,4.72,480.8,32.1,none,0,7,183,2.8
2022-07-03,Dadu,wheat,41.25,53.22,1.43,4.67,471.1,27.75,none,0,7,184,12.0
2022-07-04,Dadu,wheat,41.44,61.14,5.3,4.98,477.3,26.03,none,0,7,185,12.4
2022-07-05,Dadu,sugarcane,41.66,52.62,1.07,4.69,475.9,26.03,stuck_sensor,1,7,186,13.7
2022-07-06,Dadu,sugarcane,40.03,60.02,0.99,4.5,516.7,22.43,none,0,7,187,16.8
2022-07-07,Dadu,wheat,41.66,48.25,2.83,6.01,498.1,20.21,none,0,7,188,20.0
2022-07-08,Dadu,sugarcane,40.59,54.92,3.77,6.21,486.4,24.61,none,0,7,189,15.9
2022-07-09,Dadu,rice,42.57,54.6,6.44,5.76,511.0,27.76,none,0,7,190,11.4
2022-07-10,Dadu,maize,41.49,50.6,0.86,5.41,502.0,25.17,none,0,7,191,15.5
2022-07-11,Dadu,maize,41.58,57.35,8.25,4.19,476.3,23.33,none,0,7,192,12.7
2022-07-12,Dadu,rice,39.66,60.18,8.31,6.11,495.5,24.21,none,0,7,193,14.3
2022-07-13,Dadu,maize,41.81,57.4,15.21,5.4,529.9,26.08,none,0,7,194,9.0
2022-07-14,Dadu,rice,38.28,49.13,2.25,5.0,530.2,25.43,none,0,7,195,14.2
2022-07-15,Dadu,sugarcane,37.73,58.61,1.95,4.36,535.4,27.69,none,0,7,196,11.5
2022-07-16,Dadu,cotton,42.16,61.46,4.18,4.55,549.4,25.08,none,0,7,197,13.2
2022-07-17,Dadu,wheat,40.5,57.26,5.41,4.96,564.1,30.27,none,0,7,198,8.5
2022-07-18,Dadu,wheat,39.23,61.72,3.72,4.91,502.1,23.99,none,0,7,199,14.8
2022-07-19,Dadu,maize,40.68,51.68,2.65,5.78,511.3,20.04,none,0,7,200,19.9
2022-07-20,Dadu,wheat,40.0,55.03,2.16,5.27,517.9,26.43,none,0,7,201,13.7
2022-07-21,Dadu,rice,37.76,56.05,31.23,5.21,535.4,32.04,none,0,7,202,0.0
2022-07-22,Dadu,wheat,40.24,54.11,0.85,5.29,560.5,23.27,none,0,7,203,17.1
2022-07-23,Dadu,rice,39.83,56.15,0.17,4.8,525.0,25.55,none,0,7,204,14.7
2022-07-24,Dadu,maize,39.22,50.93,5.05,5.8,552.4,26.31,none,0,7,205,13.3
2022-07-25,Dadu,rice,40.84,58.25,2.07,4.62,561.4,27.78,none,0,7,206,11.7
